Date,temperature_mean,temperature_max,precipitation_sum,sunshine_sum,State
2013-01-01,7.0066667,7.8025,2.0,0.0,BW
2013-01-02,3.7316666,5.1025,0.0,20666.965,BW
2013-01-03,5.515,6.3025,1.3,0.0,BW
2013-01-04,7.185833,7.5024996,0.5,0.0,BW
2013-01-05,6.0066667,6.3525,2.3000002,0.0,BW
2013-01-06,6.2483335,6.8025,0.4,0.0,BW
2013-01-07,6.0108333,7.0525,0.0,4043.1304,BW
2013-01-08,4.3858333,6.1525,0.0,25335.725,BW
2013-01-09,3.4441664,5.3025,0.2,19818.006,BW
2013-01-10,3.2150002,4.2025003,0.8,0.0,BW
2013-01-11,1.09,1.9525,0.0,24363.43,BW
2013-01-12,0.38166666,1.4025,0.4,125.15236,BW
2013-01-13,-0.5808333,0.9525,0.0,26428.057,BW
2013-01-14,-0.28499997,1.1025,0.1,7168.466,BW
2013-01-15,-0.24333341,2.8025,0.0,23418.15,BW
2013-01-16,-2.7225,-1.7974999,1.1,7430.5684,BW
2013-01-17,-3.1266668,-2.5475,3.4,0.0,BW
2013-01-18,-3.1558335,-1.8975,0.0,13450.329,BW
2013-01-19,-2.4475,-0.74749994,0.0,18795.324,BW
2013-01-20,-0.79749995,1.0525,0.8,15592.083,BW
2013-01-21,-0.04333332,1.7025,0.2,16675.586,BW
2013-01-22,1.2900001,2.6525,0.0,23825.844,BW
2013-01-23,0.4941667,1.7025,0.0,21714.309,BW
2013-01-24,-1.11,0.05250001,0.0,13399.616,BW
2013-01-25,-2.9766667,-1.9475,0.0,3172.9272,BW
2013-01-26,-2.7308333,0.35250002,0.0,27940.182,BW
2013-01-27,3.2858334,5.0525,2.3,4584.579,BW
2013-01-28,4.2858334,5.7524996,0.0,23620.51,BW
2013-01-29,7.060833,7.4525003,6.8,0.0,BW
2013-01-30,11.889999,13.202499,5.4,0.0,BW
2013-01-31,7.965,9.2525,1.5,28800.0,BW
2013-02-01,7.5025,8.3025,15.700001,0.0,BW
2013-02-02,2.8941667,4.8025,1.5,24704.902,BW
2013-02-03,2.4441667,3.3525,0.5,15847.301,BW
2013-02-04,4.9358335,6.0024996,3.3000002,0.0,BW
2013-02-05,3.9566667,5.9025,3.9,20334.654,BW
2013-02-06,1.565,2.3525,4.1,3624.5151,BW
2013-02-07,0.49833336,2.0525,1.8000001,23327.219,BW
2013-02-08,-0.20999996,1.2525,1.6,26448.771,BW
2013-02-09,-1.8308334,-0.5475,0.3,29075.45,BW
2013-02-10,-2.985,-0.64750004,0.0,29021.283,BW
2013-02-11,-1.1766666,0.7525,0.0,24394.309,BW
2013-02-12,-2.86,-1.3475,0.0,9088.159,BW
2013-02-13,-0.80583334,0.45250002,0.0,20199.598,BW
2013-02-14,-1.36,1.2025,0.0,28475.885,BW
2013-02-15,1.0483333,1.7525,2.1000001,0.0,BW
2013-02-16,2.6816666,3.8025,0.0,23263.59,BW
2013-02-17,2.4566667,4.4525003,0.1,11210.941,BW
2013-02-18,1.7483333,3.0525,0.0,30038.678,BW
2013-02-19,1.6566666,2.9525,2.7,0.0,BW
2013-02-20,-0.51416665,0.9525,0.0,24000.215,BW
2013-02-21,-1.785,-0.59749997,0.0,23176.535,BW
2013-02-22,-3.1850002,-2.2975,0.0,9830.196,BW
2013-02-23,-2.6391666,-1.0475,0.3,4217.947,BW
2013-02-24,-1.4183334,-0.34749997,0.1,13503.504,BW
2013-02-25,0.8733334,2.0025,0.0,16181.428,BW
2013-02-26,3.0108335,4.0525,3.5,0.0,BW
2013-02-27,3.0483334,4.5025,0.0,85.529366,BW
2013-02-28,3.54,4.7524996,0.0,243.7168,BW
2013-03-01,2.7608335,4.1525,0.0,9064.606,BW
2013-03-02,3.0941668,5.3525,0.0,31119.648,BW
2013-03-03,4.2525,7.1025,0.0,32400.0,BW
2013-03-04,6.4483333,10.1525,0.0,32400.0,BW
2013-03-05,9.74,14.0525,0.0,32400.0,BW
2013-03-06,11.044167,14.702499,0.0,19255.531,BW
2013-03-07,13.098332,16.0025,0.0,31685.572,BW
2013-03-08,13.490001,16.2025,0.2,27172.844,BW
2013-03-09,11.915,13.952499,0.3,31103.223,BW
2013-03-10,9.806666,12.702499,4.2,25729.475,BW
2013-03-11,4.4525,5.0525,2.3,0.0,BW
2013-03-12,5.994167,7.9025,3.0,2908.8347,BW
2013-03-13,-0.79749995,0.05250001,0.0,185.68863,BW
2013-03-14,0.20249999,1.8525,0.5,32400.0,BW
2013-03-15,-0.064166665,1.9525,0.0,32400.0,BW
2013-03-16,5.2941666,7.9525003,0.0,25508.088,BW
2013-03-17,5.3483334,7.2524996,2.8,8061.659,BW
2013-03-18,3.99,5.0525,7.4,0.0,BW
2013-03-19,6.2566667,8.0025,1.9,30945.912,BW
2013-03-20,6.8941665,8.6525,2.2,16543.414,BW
2013-03-21,5.0941668,7.1025,0.6,28052.703,BW
2013-03-22,6.7358327,8.7525,0.0,32418.129,BW
2013-03-23,3.115,4.1525,0.5,1914.1466,BW
2013-03-24,4.2358336,6.3025,0.0,26066.352,BW
2013-03-25,0.5066667,1.3525,0.3,0.0,BW
2013-03-26,-0.6308333,0.65250003,1.3,473.59085,BW
2013-03-27,0.7775,2.7025,0.0,33240.695,BW
2013-03-28,5.681667,8.0525,2.0,16562.879,BW
2013-03-29,4.9025,7.4025,0.0,34550.12,BW
2013-03-30,5.869167,7.3525,0.3,11591.953,BW
2013-03-31,3.2233334,5.0525,0.2,33153.633,BW
2013-04-01,4.0816665,6.0525,0.0,35349.89,BW
2013-04-02,6.0983334,8.4025,0.0,33887.785,BW
2013-04-03,5.7941666,7.0525,0.0,16097.982,BW
2013-04-04,8.435833,11.0525,0.0,32545.592,BW
2013-04-05,5.494167,7.2025003,0.0,8846.122,BW
2013-04-06,5.0733333,6.0024996,0.0,7250.819,BW
2013-04-07,5.6024995,6.7025003,0.0,21155.445,BW
2013-04-08,7.835833,10.1525,0.4,16248.118,BW
2013-04-09,8.415,10.702499,3.8,14646.44,BW
2013-04-10,10.5525,12.2525,0.8,29343.68,BW
2013-04-11,13.6275,16.0025,5.1,10962.994,BW
2013-04-12,12.335834,14.4025,0.3,31885.738,BW
2013-04-13,12.419167,14.1025,0.5,36000.0,BW
2013-04-14,18.044167,20.602499,0.0,32574.744,BW
2013-04-15,20.944166,23.5025,0.0,36000.0,BW
2013-04-16,18.556665,19.9525,0.5,32400.0,BW
2013-04-17,19.873333,22.2025,0.0,32867.363,BW
2013-04-18,18.469168,21.2525,0.0,33993.246,BW
2013-04-19,10.6275,13.0525,3.1000001,2603.7058,BW
2013-04-20,8.248333,8.9025,3.5,0.0,BW
2013-04-21,11.735833,13.0525,0.2,1080.4728,BW
2013-04-22,12.810833,13.6525,0.0,16753.75,BW
2013-04-23,15.081666,16.8025,0.0,36000.0,BW
2013-04-24,18.410833,20.5025,0.0,36000.0,BW
2013-04-25,20.539999,22.5025,0.0,34363.215,BW
2013-04-26,18.6525,22.352499,7.5,19939.8,BW
2013-04-27,6.835833,7.3525,7.3,0.0,BW
2013-04-28,9.335834,10.452499,0.2,0.0,BW
2013-04-29,10.4025,11.3525,2.0,0.0,BW
2013-04-30,11.5275,13.0525,2.5,3635.8928,BW
2013-05-01,17.356667,20.2525,0.0,31315.719,BW
2013-05-02,17.031668,19.0025,0.0,27246.197,BW
2013-05-03,13.960834,15.6025,2.9,971.9637,BW
2013-05-04,14.302501,15.6025,1.9,31852.707,BW
2013-05-05,17.664999,19.3025,0.2,36000.0,BW
2013-05-06,18.160833,20.102499,1.1,25181.576,BW
2013-05-07,17.531668,19.0525,1.3,36000.0,BW
2013-05-08,19.981667,22.0525,0.0,33344.73,BW
2013-05-09,17.769167,19.1525,0.2,13382.279,BW
2013-05-10,14.144166,15.8525,0.0,8601.6045,BW
2013-05-11,14.260833,15.7525,5.0,35716.555,BW
2013-05-12,10.756667,12.7525,2.9,26427.438,BW
2013-05-13,11.719167,12.8525,1.4,778.683,BW
2013-05-14,16.5275,18.102499,0.0,37374.594,BW
2013-05-15,16.719166,18.602499,0.4,22087.908,BW
2013-05-16,15.923333,17.9525,2.6,4366.075,BW
2013-05-17,11.965,12.452499,2.1000001,0.0,BW
2013-05-18,17.765,19.852499,0.0,36000.0,BW
2013-05-19,11.669167,14.1025,4.7000003,8167.1265,BW
2013-05-20,13.614999,15.8025,3.1000001,36387.28,BW
2013-05-21,13.327499,15.3025,2.1000001,28539.574,BW
2013-05-22,9.369166,10.4025,2.6000001,2372.3213,BW
2013-05-23,9.906667,13.3525,3.8,24222.404,BW
2013-05-24,9.431666,10.5525,0.5,37127.133,BW
2013-05-25,11.619166,12.8025,0.8,39342.523,BW
2013-05-26,7.2275004,7.9525003,10.5,0.0,BW
2013-05-27,14.665,16.2525,0.0,25383.244,BW
2013-05-28,18.44,20.3025,1.0,33219.53,BW
2013-05-29,10.1525,11.2525,4.9,18149.473,BW
2013-05-30,13.710834,15.1525,0.90000004,29243.326,BW
2013-05-31,12.594167,14.2525,18.9,0.0,BW
2013-06-01,12.256667,13.1025,17.2,0.0,BW
2013-06-02,13.285832,15.0025,0.0,21761.338,BW
2013-06-03,10.569167,11.9025,0.8,3327.446,BW
2013-06-04,17.215,18.7525,0.0,39600.0,BW
2013-06-05,19.606667,21.1525,0.0,39600.0,BW
2013-06-06,21.144167,22.5525,0.0,39600.0,BW
2013-06-07,20.981667,22.1525,0.1,39600.0,BW
2013-06-08,22.073334,23.4525,0.0,39312.55,BW
2013-06-09,18.935833,20.6525,0.70000005,28189.656,BW
2013-06-10,15.552501,16.9025,6.9,6487.5703,BW
2013-06-11,16.977499,18.7525,0.3,26770.629,BW
2013-06-12,21.344168,22.352499,0.0,36324.957,BW
2013-06-13,24.535833,26.4025,0.2,30860.77,BW
2013-06-14,17.173334,18.602499,0.6,31678.396,BW
2013-06-15,21.135834,22.9025,0.2,33469.2,BW
2013-06-16,22.781668,24.852499,0.0,39600.0,BW
2013-06-17,29.1775,31.5525,0.0,39092.168,BW
2013-06-18,29.64,31.7025,0.0,39600.0,BW
2013-06-19,31.110834,32.952503,0.0,39268.832,BW
2013-06-20,26.89,31.0025,8.1,37554.457,BW
2013-06-21,20.7775,22.2025,0.0,38159.797,BW
2013-06-22,20.660833,21.9525,0.1,33747.477,BW
2013-06-23,17.885832,18.9525,0.0,38289.547,BW
2013-06-24,15.744166,17.5525,2.8000002,33566.09,BW
2013-06-25,14.744166,16.3025,3.9,35911.367,BW
2013-06-26,14.473332,15.5025,0.0,36146.016,BW
2013-06-27,13.952499,15.1025,6.1,22149.107,BW
2013-06-28,16.3275,17.5025,0.4,38505.727,BW
2013-06-29,14.785832,16.6525,5.9,12789.119,BW
2013-06-30,16.798334,17.4525,0.0,23472.354,BW
2013-07-01,21.515,23.102499,0.0,39600.0,BW
2013-07-02,23.165,24.6525,0.0,38552.51,BW
2013-07-03,17.898333,18.5025,4.1,7198.6943,BW
2013-07-04,19.285833,20.102499,0.2,34720.117,BW
2013-07-05,21.539999,22.852499,0.0,35905.234,BW
2013-07-06,23.598333,25.102499,0.0,39600.0,BW
2013-07-07,23.973333,25.102499,0.2,39600.0,BW
2013-07-08,24.394167,26.0525,0.0,35904.7,BW
2013-07-09,24.656668,26.352499,0.0,39600.0,BW
2013-07-10,24.335833,25.7025,0.0,39600.0,BW
2013-07-11,19.673334,21.2525,0.0,39600.0,BW
2013-07-12,21.160833,22.7025,0.0,39600.0,BW
2013-07-13,22.714998,24.3025,0.0,39600.0,BW
2013-07-14,23.360832,24.9525,0.0,38058.25,BW
2013-07-15,22.369165,23.9025,0.0,39600.0,BW
2013-07-16,25.027498,26.8025,0.0,39600.0,BW
2013-07-17,26.431665,28.0025,0.0,35762.688,BW
2013-07-18,26.49,27.852499,0.0,39600.0,BW
2013-07-19,26.706667,28.2025,0.0,39600.0,BW
2013-07-20,27.148333,28.7025,0.0,39600.0,BW
2013-07-21,28.260834,30.1525,0.0,39600.0,BW
2013-07-22,29.69,31.5025,0.0,39600.0,BW
2013-07-23,28.835833,31.4025,1.8,34476.082,BW
2013-07-24,23.931665,26.2025,6.7999997,21621.707,BW
2013-07-25,25.831665,27.9525,2.8000002,36280.375,BW
2013-07-26,30.0025,32.1525,0.0,35451.566,BW
2013-07-27,31.881668,34.502502,0.2,39600.0,BW
2013-07-28,26.994165,33.3025,13.6,32087.86,BW
2013-07-29,18.765,20.1525,10.8,975.1489,BW
2013-07-30,21.294167,22.5525,0.5,38084.723,BW
2013-07-31,23.235832,24.7525,0.0,32541.906,BW
2013-08-01,28.435835,30.852499,0.0,39358.21,BW
2013-08-02,31.49417,33.502502,0.0,39269.812,BW
2013-08-03,27.3775,29.5525,0.0,37456.344,BW
2013-08-04,25.4275,27.4525,0.0,32988.73,BW
2013-08-05,28.860832,30.9525,0.0,36775.516,BW
2013-08-06,26.231667,28.102499,1.5,27329.592,BW
2013-08-07,25.039999,28.8025,1.4,27070.771,BW
2013-08-08,20.148333,21.2525,4.2,2801.3088,BW
2013-08-09,19.573332,20.7025,0.4,23798.637,BW
2013-08-10,21.2525,22.7025,0.0,36617.832,BW
2013-08-11,20.4275,21.6525,0.1,35724.285,BW
2013-08-12,22.360832,23.7525,0.4,22396.117,BW
2013-08-13,19.0275,20.3025,0.0,32901.984,BW
2013-08-14,18.1275,19.3025,0.1,28614.877,BW
2013-08-15,21.227499,23.1525,0.0,36485.81,BW
2013-08-16,24.585833,26.8025,0.0,36167.473,BW
2013-08-17,25.065,26.5525,0.0,36000.0,BW
2013-08-18,25.1025,27.0525,0.5,31193.959,BW
2013-08-19,19.985834,21.9525,9.5,24989.758,BW
2013-08-20,18.160833,19.3025,0.0,26578.475,BW
2013-08-21,21.060833,23.0025,0.0,36000.0,BW
2013-08-22,22.248335,24.3025,0.0,31201.979,BW
2013-08-23,22.402498,24.5025,0.0,34827.695,BW
2013-08-24,19.969166,23.852499,10.6,10521.289,BW
2013-08-25,16.039999,17.5025,7.4,0.0,BW
2013-08-26,18.744165,20.1525,0.1,15507.56,BW
2013-08-27,17.6775,19.2025,6.7000003,12967.882,BW
2013-08-28,18.715,20.2025,0.0,36000.0,BW
2013-08-29,20.510834,21.5025,0.0,36000.0,BW
2013-08-30,21.698334,23.5025,0.0,33620.625,BW
2013-08-31,19.735834,21.852499,1.9000001,21389.523,BW
2013-09-01,15.794167,17.5025,1.1,27133.023,BW
2013-09-02,18.506666,20.602499,0.0,32291.016,BW
2013-09-03,21.560835,23.5525,0.0,35768.2,BW
2013-09-04,23.931665,26.2525,0.0,35645.414,BW
2013-09-05,25.581667,28.3025,0.0,35522.78,BW
2013-09-06,25.898333,28.0025,0.0,33708.215,BW
2013-09-07,22.69,24.8025,0.0,27873.549,BW
2013-09-08,18.815,21.2025,7.4,14901.122,BW
2013-09-09,16.598333,17.9025,0.0,32835.605,BW
2013-09-10,14.085834,15.6525,2.0,27839.508,BW
2013-09-11,12.827499,13.6525,2.2,8985.935,BW
2013-09-12,13.665,15.3525,7.9000006,22499.875,BW
2013-09-13,15.460834,16.9525,0.2,32400.0,BW
2013-09-14,17.044167,19.2025,1.8000001,3255.3855,BW
2013-09-15,16.110834,18.0025,3.2,10541.722,BW
2013-09-16,12.677501,13.6525,5.6,0.0,BW
2013-09-17,11.84,13.1025,1.6,29756.793,BW
2013-09-18,14.44,16.4525,7.0,17304.758,BW
2013-09-19,13.360833,14.5025,0.6,22110.484,BW
2013-09-20,14.715,15.952499,0.2,20745.428,BW
2013-09-21,14.710834,16.5025,0.1,25396.938,BW
2013-09-22,17.235834,19.352499,0.0,32400.0,BW
2013-09-23,16.460833,18.0525,0.0,26666.014,BW
2013-09-24,18.2775,20.602499,0.0,31762.14,BW
2013-09-25,19.573334,21.5525,0.0,31509.902,BW
2013-09-26,17.619165,19.5025,2.3,28392.252,BW
2013-09-27,16.3025,17.5525,0.0,458.04944,BW
2013-09-28,17.498333,19.602499,0.0,31660.354,BW
2013-09-29,15.677501,17.602499,0.0,30701.168,BW
2013-09-30,12.698334,13.8525,0.0,2825.899,BW
2013-10-01,13.469167,14.7525,0.0,15842.93,BW
2013-10-02,12.648334,15.3025,0.0,27870.227,BW
2013-10-03,14.269166,17.4025,0.0,31981.992,BW
2013-10-04,18.906666,21.852499,0.0,27161.42,BW
2013-10-05,15.298333,17.0025,6.7000003,2856.0317,BW
2013-10-06,11.577499,12.1025,0.0,0.0,BW
2013-10-07,15.206666,16.6525,0.0,3305.0867,BW
2013-10-08,15.1525,16.9025,0.0,16821.834,BW
2013-10-09,14.335834,15.5525,0.1,12863.515,BW
2013-10-10,8.015,9.0025,5.6,20.700302,BW
2013-10-11,8.327499,9.8025,0.7,19091.898,BW
2013-10-12,6.1525,7.6525,1.0,0.0,BW
2013-10-13,11.19,14.2525,0.0,29266.664,BW
2013-10-14,14.031667,16.3025,0.4,18311.773,BW
2013-10-15,12.656667,14.3525,9.6,15032.923,BW
2013-10-16,11.085834,12.7525,0.2,17166.688,BW
2013-10-17,13.889999,14.8025,0.0,24291.234,BW
2013-10-18,13.6025,15.702499,0.0,21882.125,BW
2013-10-19,18.131666,21.5525,0.0,28800.0,BW
2013-10-20,15.544167,17.2525,5.6,1104.93,BW
2013-10-21,17.660833,19.9525,0.0,21885.684,BW
2013-10-22,19.719166,22.4525,0.0,28800.0,BW
2013-10-23,16.573332,18.9525,2.3,12882.391,BW
2013-10-24,16.031666,18.5525,0.0,28800.0,BW
2013-10-25,16.123333,18.4525,0.0,8214.652,BW
2013-10-26,19.569166,22.5525,0.0,28800.0,BW
2013-10-27,16.956667,19.2525,0.8,27334.262,BW
2013-10-28,19.0775,21.8025,1.9000001,22653.223,BW
2013-10-29,11.989999,13.8025,0.0,28800.0,BW
2013-10-30,9.385833,11.3025,0.0,28142.24,BW
2013-10-31,9.585834,12.3025,0.0,28749.646,BW
2013-11-01,10.7525,13.452499,0.0,4379.5083,BW
2013-11-02,14.965,16.1025,0.0,3871.7737,BW
2013-11-03,8.915,9.9025,0.90000004,21255.512,BW
2013-11-04,10.8525,11.9025,5.6,0.0,BW
2013-11-05,8.060834,9.6525,2.1000001,22119.447,BW
2013-11-06,10.9025,12.6025,3.0,0.0,BW
2013-11-07,14.6275,15.702499,0.0,18175.172,BW
2013-11-08,13.952499,14.9025,4.4,2724.727,BW
2013-11-09,8.673333,10.2525,0.0,25837.383,BW
2013-11-10,5.19,7.4025,19.8,0.0,BW
2013-11-11,5.6566663,7.3525,0.2,21511.072,BW
2013-11-12,5.5108333,7.3025,0.0,26385.434,BW
2013-11-13,5.2816663,5.7025003,0.0,0.0,BW
2013-11-14,5.3191667,6.5024996,0.0,545.8724,BW
2013-11-15,4.394167,4.9025,0.0,658.8805,BW
2013-11-16,6.5775,7.3525,0.0,854.57355,BW
2013-11-17,6.6316667,7.2025003,0.0,0.0,BW
2013-11-18,7.7025,10.8525,0.0,26245.79,BW
2013-11-19,4.4775,5.1025,3.1,0.0,BW
2013-11-20,3.4358332,4.0025,2.0,0.0,BW
2013-11-21,4.0983334,5.2025003,0.3,4104.484,BW
2013-11-22,4.665,5.3525,4.2000003,0.0,BW
2013-11-23,5.1025,5.8025,0.0,0.0,BW
2013-11-24,4.4983335,5.1525,0.7,6883.185,BW
2013-11-25,1.2608334,2.3025,0.5,25200.0,BW
2013-11-26,-0.17666666,0.5025,0.0,15772.738,BW
2013-11-27,-0.8141667,0.8025,0.0,25279.861,BW
2013-11-28,0.73583335,1.4025,0.1,0.0,BW
2013-11-29,3.5525,4.4025,0.8,17853.258,BW
2013-11-30,3.14,4.4025,0.0,12294.499,BW
2013-12-01,3.29,4.5025,0.0,15817.096,BW
2013-12-02,4.3733335,5.7524996,0.0,14294.832,BW
2013-12-03,1.9233333,5.2025003,0.0,25200.0,BW
2013-12-04,2.2566667,4.3525,0.0,22467.42,BW
2013-12-05,5.181667,6.2025003,0.0,13557.213,BW
2013-12-06,1.6066667,2.8025,0.3,24961.025,BW
2013-12-07,3.1816666,3.8025,0.6,3388.8184,BW
2013-12-08,5.3025002,6.7025003,0.0,24198.863,BW
2013-12-09,5.2441664,7.7524996,0.0,25200.0,BW
2013-12-10,5.04,8.3525,0.0,25200.0,BW
2013-12-11,3.6358335,7.1025,0.0,25200.0,BW
2013-12-12,3.2275,6.4025,0.0,25200.0,BW
2013-12-13,2.5691667,5.9525003,0.0,25200.0,BW
2013-12-14,3.5608332,4.2525,2.6,0.0,BW
2013-12-15,3.7025,7.9525003,0.0,23406.793,BW
2013-12-16,4.915,10.2525,0.0,25200.0,BW
2013-12-17,3.6899998,9.1525,0.0,25200.0,BW
2013-12-18,4.465,7.7524996,0.0,18253.66,BW
2013-12-19,7.1441665,8.4025,2.9,0.0,BW
2013-12-20,5.056667,7.3025,0.3,775.746,BW
2013-12-21,4.335833,6.2524996,0.0,20240.262,BW
2013-12-22,10.010833,10.8025,0.3,1781.4054,BW
2013-12-23,9.148334,11.0025,0.0,24701.393,BW
2013-12-24,11.4775,12.702499,0.0,18232.154,BW
2013-12-25,7.8025,8.9025,6.6,0.0,BW
2013-12-26,5.4066663,5.7025003,9.5,0.0,BW
2013-12-27,5.6316667,7.5024996,0.0,25288.26,BW
2013-12-28,7.4858336,9.702499,8.2,10638.479,BW
2013-12-29,4.7358336,6.0525,0.2,22097.69,BW
2013-12-30,3.0316668,5.6025,0.0,25654.434,BW
2013-12-31,2.8733332,6.2524996,0.0,25625.383,BW
2014-01-01,5.3483334,7.8025,0.0,25065.367,BW
2014-01-02,6.5733333,8.2525,0.8,3699.99,BW
2014-01-03,9.0025,10.202499,0.0,14391.089,BW
2014-01-04,7.210833,8.3525,3.1,0.0,BW
2014-01-05,4.673333,6.2524996,0.0,11063.592,BW
2014-01-06,9.185833,11.5525,0.0,25038.236,BW
2014-01-07,10.248333,11.952499,0.0,16172.805,BW
2014-01-08,10.1275,12.9025,0.0,22628.766,BW
2014-01-09,12.452499,14.3525,0.6,20527.69,BW
2014-01-10,5.9525,8.0525,0.0,25015.56,BW
2014-01-11,7.4816666,9.3025,1.5,13393.086,BW
2014-01-12,3.015,4.7025003,0.0,12791.725,BW
2014-01-13,7.3566666,9.5525,3.0,17620.092,BW
2014-01-14,5.6525,7.1025,1.6,0.0,BW
2014-01-15,4.865,6.0024996,0.0,25200.0,BW
2014-01-16,7.5358334,8.702499,4.6,835.8577,BW
2014-01-17,6.0483336,8.5025,0.0,10199.313,BW
2014-01-18,4.1358333,6.5525,0.0,22983.266,BW
2014-01-19,4.415,7.0525,0.0,25701.129,BW
2014-01-20,3.8358335,4.5025,0.4,0.0,BW
2014-01-21,2.8483334,3.2525,2.1000001,0.0,BW
2014-01-22,4.9108334,6.0525,0.0,6681.9233,BW
2014-01-23,4.4733334,5.8025,0.3,9213.271,BW
2014-01-24,2.4566667,3.3025,0.7,8602.641,BW
2014-01-25,2.7691667,3.9525,0.2,12331.307,BW
2014-01-26,3.3066666,4.4525003,0.1,19953.533,BW
2014-01-27,3.1275003,4.9025,0.3,28800.0,BW
2014-01-28,2.9025002,5.8025,0.0,28800.0,BW
2014-01-29,1.7400001,4.1525,0.0,25200.0,BW
2014-01-30,1.965,4.2525,0.0,18947.55,BW
2014-01-31,2.4941666,5.5024996,0.0,28800.0,BW
2014-02-01,5.9483333,9.5025,0.2,27485.945,BW
2014-02-02,4.7233334,6.7025003,0.0,14413.307,BW
2014-02-03,3.1066668,4.7025003,0.0,2657.4614,BW
2014-02-04,5.9358335,9.202499,0.0,24415.89,BW
2014-02-05,5.6316667,7.4525003,0.0,2133.7363,BW
2014-02-06,8.160833,10.1525,0.0,26787.91,BW
2014-02-07,8.3025,9.452499,1.0,0.0,BW
2014-02-08,7.085833,9.6025,2.6,2813.6157,BW
2014-02-09,5.4066663,7.2025003,0.2,28800.0,BW
2014-02-10,4.494167,6.1525,0.3,0.0,BW
2014-02-11,5.2233334,7.4525003,0.0,23302.637,BW
2014-02-12,5.273333,7.2524996,0.0,28378.47,BW
2014-02-13,6.4816666,8.0025,5.0,1565.8429,BW
2014-02-14,7.431667,9.202499,0.0,25200.0,BW
2014-02-15,8.985833,10.6025,7.2,294.39423,BW
2014-02-16,7.19,8.7525,0.0,6745.4985,BW
2014-02-17,7.398333,9.8525,0.0,22418.094,BW
2014-02-18,8.681666,12.5525,0.0,25622.719,BW
2014-02-19,7.7191663,9.6025,0.0,21717.377,BW
2014-02-20,8.698333,11.3025,0.0,31606.705,BW
2014-02-21,7.3191667,8.9025,1.7,7985.7397,BW
2014-02-22,6.869167,8.8025,0.6,23962.578,BW
2014-02-23,7.6108336,10.1525,0.0,31901.82,BW
2014-02-24,8.7025,12.452499,0.0,31999.746,BW
2014-02-25,10.323333,13.202499,0.0,32097.383,BW
2014-02-26,8.648334,10.8025,3.2,21806.092,BW
2014-02-27,7.685833,9.8025,0.0,27859.275,BW
2014-02-28,8.048333,10.1025,0.0,22564.559,BW
2014-03-01,6.6566663,8.0525,0.0,12746.357,BW
2014-03-02,5.806667,7.0024996,0.0,3678.0781,BW
2014-03-03,7.1608334,8.952499,0.4,14301.011,BW
2014-03-04,8.156667,10.0025,0.1,30583.11,BW
2014-03-05,7.8483334,9.8025,1.0,32400.0,BW
2014-03-06,7.935833,10.0525,0.0,30560.727,BW
2014-03-07,10.419167,12.702499,0.0,32400.0,BW
2014-03-08,11.135834,13.952499,0.0,32400.0,BW
2014-03-09,13.448334,16.8025,0.0,32400.0,BW
2014-03-10,11.769166,14.952499,0.0,32400.0,BW
2014-03-11,11.460834,14.3525,0.0,32400.0,BW
2014-03-12,12.952499,16.3525,0.0,32400.0,BW
2014-03-13,14.081666,16.5025,0.0,32400.0,BW
2014-03-14,13.79,16.6525,0.0,32400.0,BW
2014-03-15,7.5358334,9.4025,1.9,10569.899,BW
2014-03-16,11.514999,13.1025,0.0,15858.734,BW
2014-03-17,13.906667,16.4525,0.0,32657.23,BW
2014-03-18,14.4025,16.7025,0.0,23228.635,BW
2014-03-19,10.952499,12.5525,0.2,27635.932,BW
2014-03-20,16.865,20.1525,0.0,32868.168,BW
2014-03-21,16.598333,19.0025,0.0,32097.947,BW
2014-03-22,9.6525,10.7525,4.5,0.0,BW
2014-03-23,6.3941665,7.3525,1.5,3312.1426,BW
2014-03-24,5.9816666,7.5525,1.4,32687.518,BW
2014-03-25,6.3275,8.2025,0.1,32991.613,BW
2014-03-26,7.7358336,9.9025,0.4,33296.066,BW
2014-03-27,10.965,13.702499,0.0,30856.41,BW
2014-03-28,13.123333,16.0025,0.0,34953.035,BW
2014-03-29,15.344166,18.4525,0.0,33164.54,BW
2014-03-30,16.8025,19.352499,0.0,35149.88,BW
2014-03-31,17.160833,19.6525,0.0,35239.293,BW
2014-04-01,17.815,19.602499,0.0,30091.086,BW
2014-04-02,18.164999,20.3025,0.0,34391.844,BW
2014-04-03,19.656668,22.0025,0.1,30438.312,BW
2014-04-04,19.381666,21.9525,1.9,35596.71,BW
2014-04-05,15.244166,16.9525,0.5,25446.281,BW
2014-04-06,16.1275,17.7025,0.0,27138.523,BW
2014-04-07,19.210833,21.5025,0.0,25690.814,BW
2014-04-08,11.885833,13.1025,0.1,23321.53,BW
2014-04-09,10.915,12.0525,0.0,24713.246,BW
2014-04-10,12.815,14.1025,0.0,10976.322,BW
2014-04-11,16.065,17.9525,0.0,36000.0,BW
2014-04-12,16.444166,18.5025,0.0,35088.01,BW
2014-04-13,14.910832,16.602499,0.0,36000.0,BW
2014-04-14,10.898334,12.2525,1.6,36000.0,BW
2014-04-15,7.8524995,9.0525,0.3,31778.979,BW
2014-04-16,9.764999,11.4025,0.0,36000.0,BW
2014-04-17,12.7525,15.2525,0.0,34638.625,BW
2014-04-18,7.560833,9.5525,4.4,17976.668,BW
2014-04-19,12.769166,16.602499,0.0,17991.734,BW
